sample_index,sample_id,modality,rank,start_index,end_index,score,source_scale
596,kvUb78Rdzdc$_$3,V,1,36,42,0.11894621894621842,5
596,kvUb78Rdzdc$_$3,V,2,29,34,0.10278460278460229,1
596,kvUb78Rdzdc$_$3,V,3,42,45,0.0624351624351621,1
597,lO87-4Kf0cQ$_$2,V,1,9,11,0.2958894970009347,3
597,lO87-4Kf0cQ$_$2,V,2,3,4,0.16179614580462898,1
597,lO87-4Kf0cQ$_$2,V,3,5,5,0.0818073085707571,5
598,lO87-4Kf0cQ$_$5,V,1,10,14,0.17834620746488672,5
598,lO87-4Kf0cQ$_$5,V,2,16,17,0.0496031972222597,1
598,lO87-4Kf0cQ$_$5,V,3,13,13,0.0375493558023197,peak
599,lWf5hHRHIDs$_$11,V,1,9,12,0.5209961871073415,3
599,lWf5hHRHIDs$_$11,V,2,11,11,0.1465064484530534,peak
600,lawHYX5eB20$_$1,V,1,5,7,0.3300181150347291,3
600,lawHYX5eB20$_$1,V,2,3,3,0.0864204542741022,1
600,lawHYX5eB20$_$1,V,3,12,12,0.0404798703413213,1
601,lawHYX5eB20$_$2,V,1,7,12,0.3397246590136415,5
601,lawHYX5eB20$_$2,V,2,20,21,0.0872061269648586,1
601,lawHYX5eB20$_$2,V,3,10,10,0.0584556599461353,1
602,mHGaQ_nv9UY$_$13,V,1,35,40,0.14362370021783602,5
602,mHGaQ_nv9UY$_$13,V,2,20,23,0.0954073692350833,3
602,mHGaQ_nv9UY$_$13,V,3,30,32,0.0706900472460376,3
603,mHGaQ_nv9UY$_$14,V,1,15,19,0.5636645815603549,1
603,mHGaQ_nv9UY$_$14,V,2,19,21,0.49939664319733323,3
603,mHGaQ_nv9UY$_$14,V,3,13,16,0.113793218864009,3
604,mHGaQ_nv9UY$_$17,V,1,13,20,0.1980126525656588,5
604,mHGaQ_nv9UY$_$17,V,2,21,23,0.0672801243955949,1
604,mHGaQ_nv9UY$_$17,V,3,17,18,0.0527381941338104,1
605,mHGaQ_nv9UY$_$22,V,1,3,10,0.20471786569510408,3
605,mHGaQ_nv9UY$_$22,V,2,19,24,0.1434151470815418,5
605,mHGaQ_nv9UY$_$22,V,3,18,19,0.046871194845451,1
606,mHGaQ_nv9UY$_$5,V,1,19,27,0.3849555043363127,5
606,mHGaQ_nv9UY$_$5,V,2,18,21,0.1781496091292751,1
606,mHGaQ_nv9UY$_$5,V,3,27,29,0.1259738136828569,1
607,mHGaQ_nv9UY$_$4,V,1,8,14,0.35309423304462806,3
607,mHGaQ_nv9UY$_$4,V,2,10,10,0.0542360083032035,peak
607,mHGaQ_nv9UY$_$4,V,3,15,15,0.0444499694650336,1
608,mLW-jn67gRE$_$20,V,1,17,23,0.52719446253745,5
608,mLW-jn67gRE$_$20,V,2,22,23,0.19771814218403488,1
608,mLW-jn67gRE$_$20,V,3,20,20,0.0931283722403776,1
609,mLW-jn67gRE$_$17,V,1,9,11,0.4700411145597573,3
609,mLW-jn67gRE$_$17,V,2,28,34,0.1417336907953528,5
609,mLW-jn67gRE$_$17,V,3,17,20,0.0681411974977653,5
610,mLW-jn67gRE$_$1,V,1,3,6,0.1870918319430673,3
610,mLW-jn67gRE$_$1,V,2,5,5,0.0488863968441199,peak
611,mLW-jn67gRE$_$3,V,1,10,15,0.40585350387805463,3
611,mLW-jn67gRE$_$3,V,2,13,13,0.0759885393786286,peak
611,mLW-jn67gRE$_$3,V,3,1,2,0.0556458435270491,1
612,mLW-jn67gRE$_$5,V,1,15,20,0.39553354023077375,5
612,mLW-jn67gRE$_$5,V,2,1,4,0.20908532083123013,1
612,mLW-jn67gRE$_$5,V,3,17,17,0.0761727328191125,peak
613,mLW-jn67gRE$_$6,V,1,17,24,0.2689062665728264,5
613,mLW-jn67gRE$_$6,V,2,32,34,0.0769701189269448,1
613,mLW-jn67gRE$_$6,V,3,19,19,0.0349209576411115,peak
614,mLW-jn67gRE$_$9,V,1,5,7,0.1423864231219702,5
614,mLW-jn67gRE$_$9,V,2,3,5,0.1391039139843527,3
614,mLW-jn67gRE$_$9,V,3,1,2,0.046713820171099,1
615,mjpCK2Edsv8$_$0,V,1,11,15,0.5212477396021697,5
615,mjpCK2Edsv8$_$0,V,2,15,20,0.3676620950524998,1
615,mjpCK2Edsv8$_$0,V,3,15,15,0.3054258081326685,peak
616,nUZYqTRSGDw$_$4,V,1,17,23,0.4745192461483031,5
616,nUZYqTRSGDw$_$4,V,2,21,21,0.0856835645856116,peak
616,nUZYqTRSGDw$_$4,V,3,24,25,0.0838425952009203,1
617,nyzIL6YAonY$_$5,V,1,2,5,0.5667360595289943,3
617,nyzIL6YAonY$_$5,V,2,3,3,0.1677414760227795,peak
618,nyzIL6YAonY$_$6,V,1,28,37,0.6515395287680542,3
618,nyzIL6YAonY$_$6,V,2,33,33,0.0900541355039743,peak
619,ooAF6I-fmTg$_$3,V,1,5,9,0.3330920618198906,5
619,ooAF6I-fmTg$_$3,V,2,10,11,0.1342569682653436,3
619,ooAF6I-fmTg$_$3,V,3,6,6,0.0690760539518774,1
620,ooAF6I-fmTg$_$5,V,1,5,8,0.3217276897015069,5
620,ooAF6I-fmTg$_$5,V,2,5,5,0.0874099321550088,peak
620,ooAF6I-fmTg$_$5,V,3,1,1,0.033627922220346,1
621,ooAF6I-fmTg$_$7,V,1,6,11,0.3548035745396506,5
621,ooAF6I-fmTg$_$7,V,2,14,15,0.1076783074886028,1
621,ooAF6I-fmTg$_$7,V,3,8,8,0.0660379005475029,peak
622,pOrk7fl1AYo$_$1,V,1,8,13,0.6391669625819089,5
622,pOrk7fl1AYo$_$1,V,2,11,11,0.1417870566471759,peak
622,pOrk7fl1AYo$_$1,V,3,7,8,0.10878622395614129,1
623,pOrk7fl1AYo$_$3,V,1,12,14,0.2839372808280913,1
623,pOrk7fl1AYo$_$3,V,2,25,25,0.2022742643185733,1
623,pOrk7fl1AYo$_$3,V,3,2,5,0.1374229479322725,3
624,pOrk7fl1AYo$_$2,V,1,5,7,0.4002775449995637,5
624,pOrk7fl1AYo$_$2,V,2,7,8,0.24017282180808952,3
624,pOrk7fl1AYo$_$2,V,3,3,3,0.1071945420728719,3
625,pOrk7fl1AYo$_$4,V,1,1,19,0.999999999999999,1
625,pOrk7fl1AYo$_$4,V,2,3,7,0.8579099470248425,3
625,pOrk7fl1AYo$_$4,V,3,5,5,0.2697460150179562,peak
626,q9yDL81QppI$_$1,V,1,17,21,0.3171978334631257,3
626,q9yDL81QppI$_$1,V,2,19,19,0.0708314554731869,peak
626,q9yDL81QppI$_$1,V,3,5,5,0.0538670829462556,5
627,q9yDL81QppI$_$0,V,1,20,24,0.33324028583612775,1
627,q9yDL81QppI$_$0,V,2,4,5,0.1269092369859262,3
627,q9yDL81QppI$_$0,V,3,20,20,0.0859497208503243,peak
628,q9yDL81QppI$_$2,V,1,4,10,0.3812751279895458,5
628,q9yDL81QppI$_$2,V,2,1,6,0.2817048611980539,1
628,q9yDL81QppI$_$2,V,3,6,6,0.0632677679651127,peak
629,qK77ZmbqmOM$_$9,V,1,5,10,0.2101936839601132,5
629,qK77ZmbqmOM$_$9,V,2,3,6,0.13542711575441568,3
629,qK77ZmbqmOM$_$9,V,3,5,5,0.0360776850438448,peak
630,qK77ZmbqmOM$_$0,V,1,16,20,0.1048244673446428,5
630,qK77ZmbqmOM$_$0,V,2,28,32,0.1016050204860208,1
630,qK77ZmbqmOM$_$0,V,3,15,16,0.0426952003641958,1
631,qY1sXq-YCHs$_$8,V,1,8,11,0.34711559458887276,5
631,qY1sXq-YCHs$_$8,V,2,11,11,0.0904660708426255,peak
632,qmMSumMloAs$_$1,V,1,12,14,0.4575581712385951,3
632,qmMSumMloAs$_$1,V,2,20,27,0.2306144643828165,5
632,qmMSumMloAs$_$1,V,3,16,16,0.0625069038388166,1
633,qmMSumMloAs$_$3,V,1,10,10,0.5188492063492064,1
633,qmMSumMloAs$_$3,V,2,4,7,0.2197222222222222,5
633,qmMSumMloAs$_$3,V,3,4,4,0.0550793650793651,1
634,qmMSumMloAs$_$2,V,1,17,22,0.085924050632911,5
634,qmMSumMloAs$_$2,V,2,33,37,0.0716540084388183,5
634,qmMSumMloAs$_$2,V,3,36,41,0.0715949367088604,1
635,r13W4H8ZhqI$_$12,V,1,12,16,0.16944291307973908,5
635,r13W4H8ZhqI$_$12,V,2,16,16,0.0347610364276324,1
635,r13W4H8ZhqI$_$12,V,3,18,18,0.0271263587916825,1
636,r13W4H8ZhqI$_$1,V,1,26,33,0.2929527978014419,5
636,r13W4H8ZhqI$_$1,V,2,6,9,0.15516538914405328,3
636,r13W4H8ZhqI$_$1,V,3,30,31,0.0770174310406096,1
637,r13W4H8ZhqI$_$5,V,1,10,13,0.2167018466154232,3
637,r13W4H8ZhqI$_$5,V,2,11,11,0.0616328806404078,peak
637,r13W4H8ZhqI$_$5,V,3,15,15,0.0197360840070625,1
638,r13W4H8ZhqI$_$8,V,1,20,26,0.5887787995851598,5
638,r13W4H8ZhqI$_$8,V,2,25,25,0.1194270307381032,peak
638,r13W4H8ZhqI$_$8,V,3,19,19,0.0462462042497734,1
639,r5ijC2W9ddk$_$8,V,1,21,29,0.3834001629785614,5
639,r5ijC2W9ddk$_$8,V,2,26,26,0.0465162546178063,peak
639,r5ijC2W9ddk$_$8,V,3,33,33,0.0148621523740832,1
640,r5ijC2W9ddk$_$0,V,1,3,5,0.1256352684788451,3
640,r5ijC2W9ddk$_$0,V,2,5,7,0.1171219890103567,5
640,r5ijC2W9ddk$_$0,V,3,9,10,0.0848005123088149,1
641,r9tgDqXEcuc$_$4,V,1,12,17,0.5436588275601141,5
641,r9tgDqXEcuc$_$4,V,2,15,15,0.1246083084814722,1
641,r9tgDqXEcuc$_$4,V,3,13,13,0.117326344271342,1
642,rf0yDSeVEUA$_$1,V,1,41,46,0.1731146208444767,3
642,rf0yDSeVEUA$_$1,V,2,8,13,0.1634916130716407,3
642,rf0yDSeVEUA$_$1,V,3,45,48,0.0910948473504298,1
643,rf0yDSeVEUA$_$0,V,1,14,20,0.3503386403138045,5
643,rf0yDSeVEUA$_$0,V,2,20,22,0.1414373178122193,3
643,rf0yDSeVEUA$_$0,V,3,8,9,0.0853419111229326,1
644,rf0yDSeVEUA$_$3,V,1,4,15,0.379736075836712,5
644,rf0yDSeVEUA$_$3,V,2,13,16,0.12283834713833341,3
644,rf0yDSeVEUA$_$3,V,3,16,17,0.0558861597530067,1
645,rojyUp4FPSg$_$26,V,1,37,45,0.3835068622560028,3
645,rojyUp4FPSg$_$26,V,2,6,8,0.0848653594806681,3
645,rojyUp4FPSg$_$26,V,3,5,6,0.0520426036440365,1
646,rojyUp4FPSg$_$20,V,1,5,12,0.6702903166521652,3
646,rojyUp4FPSg$_$20,V,2,8,8,0.1095272626107525,peak
647,rojyUp4FPSg$_$21,V,1,10,13,0.6227855981263959,3
647,rojyUp4FPSg$_$21,V,2,11,11,0.1865321935960829,peak
647,rojyUp4FPSg$_$21,V,3,13,13,0.1354678613276863,1
648,rojyUp4FPSg$_$23,V,1,3,5,0.7278896144869328,5
648,rojyUp4FPSg$_$23,V,2,2,3,0.6082382855043368,3
648,rojyUp4FPSg$_$23,V,3,6,6,0.1092391304347816,1
649,rojyUp4FPSg$_$5,V,1,3,8,0.5399705744994807,5
649,rojyUp4FPSg$_$5,V,2,5,5,0.1430399663260778,peak
649,rojyUp4FPSg$_$5,V,3,13,14,0.0825174825174824,1
650,rojyUp4FPSg$_$7,V,1,3,14,0.5027067530053574,3
650,rojyUp4FPSg$_$7,V,2,11,13,0.12123211215344071,1
650,rojyUp4FPSg$_$7,V,3,8,8,0.047167540797452,peak
651,rojyUp4FPSg$_$9,V,1,12,18,0.5445182785007792,3
651,rojyUp4FPSg$_$9,V,2,13,13,0.0864101319078384,peak
651,rojyUp4FPSg$_$9,V,3,2,2,0.0225844143623172,1
652,rojyUp4FPSg$_$10,V,1,8,11,0.49125022359246173,3
652,rojyUp4FPSg$_$10,V,2,9,9,0.1307252692654562,peak
652,rojyUp4FPSg$_$10,V,3,14,14,0.041846567401785,1
653,rojyUp4FPSg$_$12,V,1,7,7,0.4123155543959467,1
653,rojyUp4FPSg$_$12,V,2,5,6,0.33864265700075813,3
653,rojyUp4FPSg$_$12,V,3,3,5,0.3141440277157358,5
654,rojyUp4FPSg$_$16,V,1,10,11,0.200206809454468,3
654,rojyUp4FPSg$_$16,V,2,8,9,0.1831617821367874,5
654,rojyUp4FPSg$_$16,V,3,5,5,0.0935455449029898,5
655,rojyUp4FPSg$_$18,V,1,8,12,0.4874075441667231,3
655,rojyUp4FPSg$_$18,V,2,9,9,0.1135280964752677,peak
655,rojyUp4FPSg$_$18,V,3,5,5,0.0614459111476591,1
656,rojyUp4FPSg$_$37,V,1,5,10,0.4298737360468946,3
656,rojyUp4FPSg$_$37,V,2,8,8,0.078638805801077,peak
656,rojyUp4FPSg$_$37,V,3,21,21,0.0195548517557919,1
657,rojyUp4FPSg$_$36,V,1,2,5,0.6801290431523788,5
657,rojyUp4FPSg$_$36,V,2,6,6,0.302014903421904,1
657,rojyUp4FPSg$_$36,V,3,4,4,0.2466884008236101,1
658,rojyUp4FPSg$_$34,V,1,17,21,0.24611909364877813,5
658,rojyUp4FPSg$_$34,V,2,8,11,0.1662697919953981,5
658,rojyUp4FPSg$_$34,V,3,29,30,0.0756844461633239,1
659,rojyUp4FPSg$_$32,V,1,3,5,0.5444014218720687,5
659,rojyUp4FPSg$_$32,V,2,7,7,0.1210639737091334,1
660,rwNlqh0k1j4$_$15,V,1,5,11,0.2700337612989689,5
660,rwNlqh0k1j4$_$15,V,2,27,30,0.1317249694440557,3
660,rwNlqh0k1j4$_$15,V,3,15,16,0.0577898443391492,3
661,rwNlqh0k1j4$_$3,V,1,8,11,0.2894398612932661,5
661,rwNlqh0k1j4$_$3,V,2,4,5,0.1378362042456842,1
661,rwNlqh0k1j4$_$3,V,3,11,11,0.0729953467314526,1
662,rwNlqh0k1j4$_$2,V,1,8,13,0.38763840068142713,3
662,rwNlqh0k1j4$_$2,V,2,10,10,0.0739226106047372,peak
662,rwNlqh0k1j4$_$2,V,3,13,13,0.0569155403097502,1
663,rwNlqh0k1j4$_$7,V,1,8,12,0.19664181953648238,5
663,rwNlqh0k1j4$_$7,V,2,27,30,0.1426528253545455,3
663,rwNlqh0k1j4$_$7,V,3,15,16,0.06735036475656389,1
664,sC16n1k66io$_$2,V,1,25,29,0.42465856577975314,5
664,sC16n1k66io$_$2,V,2,7,10,0.2559658212259488,1
664,sC16n1k66io$_$2,V,3,27,27,0.1272573177978049,peak
665,sC16n1k66io$_$16,V,1,5,6,0.6326945412311265,1
665,sC16n1k66io$_$16,V,2,6,8,0.2488385598141693,3
667,ssqiwP19JhM$_$10,V,1,5,10,0.2376434889100376,5
667,ssqiwP19JhM$_$10,V,2,17,20,0.1502694539781283,5
667,ssqiwP19JhM$_$10,V,3,2,4,0.08620133243458741,1
668,ssqiwP19JhM$_$2,V,1,12,17,0.21499369482976,3
668,ssqiwP19JhM$_$2,V,2,14,14,0.0408196721311475,peak
668,ssqiwP19JhM$_$2,V,3,22,22,0.0092770071458596,1
669,szic2IB9HB4$_$5,V,1,6,9,0.4063354774324456,5
669,szic2IB9HB4$_$5,V,2,9,9,0.1068343615094989,peak
669,szic2IB9HB4$_$5,V,3,2,2,0.052178212187514,1
671,tXQpm-nKxNA$_$5,V,1,6,10,0.4781939275898323,3
671,tXQpm-nKxNA$_$5,V,2,8,8,0.1046334348287573,peak
671,tXQpm-nKxNA$_$5,V,3,6,6,0.0927649722671151,1
672,tXQpm-nKxNA$_$7,V,1,11,17,0.3316873435934764,5
672,tXQpm-nKxNA$_$7,V,2,26,28,0.14275179502648522,3
672,tXQpm-nKxNA$_$7,V,3,15,15,0.0513028925676492,1
673,uacdDoBtT1k$_$0,V,1,19,27,0.2517259121108284,3
673,uacdDoBtT1k$_$0,V,2,34,36,0.083962683891944,3
673,uacdDoBtT1k$_$0,V,3,30,30,0.0259241486380115,1
674,uacdDoBtT1k$_$6,V,1,11,14,0.1925160891931397,3
674,uacdDoBtT1k$_$6,V,2,22,24,0.1320548945289472,5
674,uacdDoBtT1k$_$6,V,3,24,25,0.09147004924882929,3
675,unNY4zIk8MM$_$1,V,1,10,13,0.40108641610207674,5
675,unNY4zIk8MM$_$1,V,2,9,10,0.22325874742025498,3
675,unNY4zIk8MM$_$1,V,3,15,15,0.1191270732956447,1
676,unNY4zIk8MM$_$3,V,1,1,17,0.999999999999999,1
676,unNY4zIk8MM$_$3,V,2,8,12,0.7641025641025861,3
676,unNY4zIk8MM$_$3,V,3,10,10,0.2820512820512932,peak
677,unNY4zIk8MM$_$5,V,1,1,21,0.9999999999999989,1
677,unNY4zIk8MM$_$5,V,2,1,1,0.4835662009314717,peak
678,unNY4zIk8MM$_$8,V,1,8,10,0.5167172233080439,1
679,uooIiW6dEyg$_$1,V,1,4,5,0.3602989855857297,5
679,uooIiW6dEyg$_$1,V,2,6,6,0.1661311969468144,1
679,uooIiW6dEyg$_$1,V,3,8,8,0.0699318599096922,1
680,uooIiW6dEyg$_$5,V,1,2,6,0.3251182708653475,3
680,uooIiW6dEyg$_$5,V,2,10,14,0.2805490883930266,5
680,uooIiW6dEyg$_$5,V,3,3,3,0.0756981073995055,peak
681,v2Rr-EsJda8$_$0,V,1,1,2,0.3459544822017635,1
681,v2Rr-EsJda8$_$0,V,2,4,6,0.21791266530455844,5
681,v2Rr-EsJda8$_$0,V,3,8,8,0.1518930786096555,1
682,v2Rr-EsJda8$_$6,V,1,9,11,0.6106069982927985,3
682,v2Rr-EsJda8$_$6,V,2,8,9,0.39001764889420976,1
683,v9gjg7TDlTA$_$0,V,1,5,8,0.3021822395391934,5
683,v9gjg7TDlTA$_$0,V,2,3,5,0.2175649146379245,3
683,v9gjg7TDlTA$_$0,V,3,9,9,0.0761797057520585,1
684,v9gjg7TDlTA$_$4,V,1,4,8,0.389483710037348,5
684,v9gjg7TDlTA$_$4,V,2,5,5,0.0885683380825385,peak
684,v9gjg7TDlTA$_$4,V,3,1,1,0.0287531670338076,1
685,vHzbn_YW76s$_$3,V,1,11,14,0.2506972201219072,5
685,vHzbn_YW76s$_$3,V,2,1,3,0.11347546868700739,1
685,vHzbn_YW76s$_$3,V,3,3,4,0.11073814955140479,3
686,vU0a4F36Ksw$_$13,V,1,16,22,0.3223825717523905,5
686,vU0a4F36Ksw$_$13,V,2,28,29,0.082540145400869,1
686,vU0a4F36Ksw$_$13,V,3,10,11,0.0816143412892595,1
687,vU0a4F36Ksw$_$12,V,1,15,18,0.5763195435092727,3
687,vU0a4F36Ksw$_$12,V,2,17,17,0.244492344561027,peak
687,vU0a4F36Ksw$_$12,V,3,4,9,0.20252020922491618,5
688,vU0a4F36Ksw$_$17,V,1,10,12,0.2485661055210192,5
688,vU0a4F36Ksw$_$17,V,2,3,4,0.1738247125798543,1
688,vU0a4F36Ksw$_$17,V,3,13,13,0.0872713154914268,1
689,vU0a4F36Ksw$_$0,V,1,31,37,0.20598775910718112,5
689,vU0a4F36Ksw$_$0,V,2,22,25,0.1038134523548241,5
689,vU0a4F36Ksw$_$0,V,3,26,28,0.0813668544548498,1
690,vU0a4F36Ksw$_$3,V,1,2,5,0.37431457431457427,5
690,vU0a4F36Ksw$_$3,V,2,2,2,0.1011544011544013,1
690,vU0a4F36Ksw$_$3,V,3,6,6,0.0782106782106782,1
691,vU0a4F36Ksw$_$5,V,1,8,14,0.3095006414077656,5
691,vU0a4F36Ksw$_$5,V,2,7,8,0.0888914399988109,3
691,vU0a4F36Ksw$_$5,V,3,12,12,0.0449460404993125,peak
692,vU0a4F36Ksw$_$7,V,1,12,16,0.429212843844249,3
692,vU0a4F36Ksw$_$7,V,2,14,14,0.096170764932917,peak
692,vU0a4F36Ksw$_$7,V,3,16,16,0.0826186968458472,1
693,vU0a4F36Ksw$_$20,V,1,2,3,0.28720252167060667,3
693,vU0a4F36Ksw$_$20,V,2,1,1,0.1139479905437352,1
694,vbr3EA8cJTI$_$0,V,1,11,15,0.4703299728620988,5
694,vbr3EA8cJTI$_$0,V,2,12,12,0.1061973225709765,peak
694,vbr3EA8cJTI$_$0,V,3,16,16,0.0760130468343696,1
695,vbr3EA8cJTI$_$2,V,1,4,10,0.41663069069621345,5
695,vbr3EA8cJTI$_$2,V,2,6,6,0.0740544604324497,peak
695,vbr3EA8cJTI$_$2,V,3,10,10,0.0475790388235567,1
696,vbr3EA8cJTI$_$7,V,1,7,12,0.41427656205828467,5
696,vbr3EA8cJTI$_$7,V,2,5,7,0.2031020931134102,1
696,vbr3EA8cJTI$_$7,V,3,12,12,0.0875373366366933,peak
697,vbr3EA8cJTI$_$6,V,1,2,5,0.2848238317578581,3
697,vbr3EA8cJTI$_$6,V,2,21,24,0.2777013190248386,5
697,vbr3EA8cJTI$_$6,V,3,1,2,0.09923594378494241,1
698,wF8980oGklk$_$24,V,1,17,20,0.23844205042839398,3
698,wF8980oGklk$_$24,V,2,11,12,0.1103376676087144,3
698,wF8980oGklk$_$24,V,3,18,18,0.0621045339922829,peak
699,wF8980oGklk$_$25,V,1,4,6,0.45494968370367994,5
699,wF8980oGklk$_$25,V,2,1,1,0.0630074727816763,1
699,wF8980oGklk$_$25,V,3,10,10,0.040841323244371,1
700,wF8980oGklk$_$1,V,1,3,5,0.27859489200952603,5
700,wF8980oGklk$_$1,V,2,1,1,0.0464317976513098,1
700,wF8980oGklk$_$1,V,3,7,7,0.0410158495524349,1
701,wF8980oGklk$_$0,V,1,10,14,0.5161938278944821,5
701,wF8980oGklk$_$0,V,2,11,11,0.1994907422449889,1
701,wF8980oGklk$_$0,V,3,16,17,0.1606747457700965,3
702,wF8980oGklk$_$3,V,1,5,9,0.1820977283069059,5
702,wF8980oGklk$_$3,V,2,2,4,0.08623017956526291,1
702,wF8980oGklk$_$3,V,3,5,5,0.037318072036123,peak
703,wF8980oGklk$_$2,V,1,1,5,0.9999999999999999,5
703,wF8980oGklk$_$2,V,2,3,3,0.2646782131308323,peak
703,wF8980oGklk$_$2,V,3,4,4,0.2117415678862252,1
704,wF8980oGklk$_$6,V,1,7,12,0.4429912526423806,5
704,wF8980oGklk$_$6,V,2,11,13,0.23885564280314991,3
704,wF8980oGklk$_$6,V,3,5,7,0.2243501002492146,3
705,wF8980oGklk$_$17,V,1,16,20,0.5989768838272508,5
705,wF8980oGklk$_$17,V,2,18,18,0.1402642939036139,peak
705,wF8980oGklk$_$17,V,3,22,22,0.062510991389937,1
706,wosolsrH3sM$_$6,V,1,47,48,0.3320742372754829,1
706,wosolsrH3sM$_$6,V,2,25,33,0.18526200873362392,5
706,wosolsrH3sM$_$6,V,3,36,36,0.1446631896348673,1
707,x-zGBp7axao$_$3,V,1,38,44,0.1881662691598096,5
707,x-zGBp7axao$_$3,V,2,21,25,0.11987919635872339,5
707,x-zGBp7axao$_$3,V,3,42,43,0.057490319984673896,1
708,x2lOwQaAn4g$_$4,V,1,10,14,0.41053654289216823,5
708,x2lOwQaAn4g$_$4,V,2,13,16,0.3110684790548099,3
708,x2lOwQaAn4g$_$4,V,3,6,7,0.1339230102359084,1
709,xUgAP84vsg4$_$15,V,1,10,14,0.4573978739384438,5
709,xUgAP84vsg4$_$15,V,2,2,3,0.1987833741992115,3
709,xUgAP84vsg4$_$15,V,3,13,13,0.1117241158171643,1
710,xUgAP84vsg4$_$4,V,1,14,19,0.49533138940036975,5
710,xUgAP84vsg4$_$4,V,2,18,18,0.0891225004299075,peak
710,xUgAP84vsg4$_$4,V,3,21,21,0.0483097234159286,1
711,xUgAP84vsg4$_$8,V,1,6,8,0.5246107794187707,3
711,xUgAP84vsg4$_$8,V,2,4,6,0.3678662637603336,5
711,xUgAP84vsg4$_$8,V,3,9,9,0.1212076429576089,1
712,xivYoEUQ5sk$_$5,V,1,37,45,0.5826868870145459,1
712,xivYoEUQ5sk$_$5,V,2,23,26,0.1194516971279379,5
712,xivYoEUQ5sk$_$5,V,3,41,41,0.0942572068609311,peak
713,xivYoEUQ5sk$_$4,V,1,12,17,0.5632798573975037,5
713,xivYoEUQ5sk$_$4,V,2,5,9,0.1607843137254904,1
713,xivYoEUQ5sk$_$4,V,3,22,26,0.11265597147950099,1
714,xjsaS-LeZ14$_$20,V,1,11,15,0.47051480463098727,5
714,xjsaS-LeZ14$_$20,V,2,4,5,0.13132592775592788,1
714,xjsaS-LeZ14$_$20,V,3,13,13,0.123960924096025,peak
715,xjsaS-LeZ14$_$14,V,1,12,16,0.49897703897634443,5
715,xjsaS-LeZ14$_$14,V,2,15,18,0.3491990029288091,1
715,xjsaS-LeZ14$_$14,V,3,15,15,0.105460088814818,peak
716,xjsaS-LeZ14$_$6,V,1,6,16,0.42745744538633806,5
716,xjsaS-LeZ14$_$6,V,2,26,28,0.0843476883839179,1
716,xjsaS-LeZ14$_$6,V,3,9,9,0.05423932863042,peak
717,y8HXGm1-Ecw$_$7,V,1,4,9,0.4202552115649048,1
717,y8HXGm1-Ecw$_$7,V,2,5,5,0.0788437381590922,peak
718,y9FyTEyGy5Y$_$1,V,1,5,8,0.58476676193331,5
718,y9FyTEyGy5Y$_$1,V,2,6,6,0.1588296282621648,peak
718,y9FyTEyGy5Y$_$1,V,3,8,8,0.1263183486780302,1
719,zhE_68GMJIk$_$8,V,1,5,7,0.16827810696151418,5
719,zhE_68GMJIk$_$8,V,2,17,19,0.16392836649112272,5
719,zhE_68GMJIk$_$8,V,3,19,21,0.1529423238158683,3
720,zhE_68GMJIk$_$5,V,1,14,19,0.2374487096725902,5
720,zhE_68GMJIk$_$5,V,2,13,15,0.1192800377137221,3
720,zhE_68GMJIk$_$5,V,3,26,27,0.0706812169861056,1
721,zjYEBwXGD8I$_$13,V,1,2,8,0.2057560745458841,3
721,zjYEBwXGD8I$_$13,V,2,35,37,0.057631516867185706,3
721,zjYEBwXGD8I$_$13,V,3,33,35,0.0537626798773295,5
722,zjYEBwXGD8I$_$15,V,1,1,20,0.9999999999999989,1
722,zjYEBwXGD8I$_$15,V,2,1,5,0.5882352941176467,5
722,zjYEBwXGD8I$_$15,V,3,1,1,0.2555555555555555,peak
723,zjYEBwXGD8I$_$0,V,1,7,9,0.5169568258023652,3
723,zjYEBwXGD8I$_$0,V,2,4,4,0.0550012679298467,1
724,zjYEBwXGD8I$_$2,V,1,3,6,0.5005082951236999,3
724,zjYEBwXGD8I$_$2,V,2,4,4,0.1591070250972869,peak
724,zjYEBwXGD8I$_$2,V,3,9,10,0.1442259203227431,1
726,zjYEBwXGD8I$_$9,V,1,21,24,0.2993093842512631,3
726,zjYEBwXGD8I$_$9,V,2,8,10,0.2200285692707819,3
726,zjYEBwXGD8I$_$9,V,3,24,25,0.1273886805952612,1
727,zk2jTlAtvSU$_$3,V,1,13,14,0.5236747910812949,1
727,zk2jTlAtvSU$_$3,V,2,3,9,0.1452720757377537,3
727,zk2jTlAtvSU$_$3,V,3,20,22,0.0537321443001626,5
